,playerID,stint,W,L,G,GS,CG,SHO,SV,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,IP
0,newsobo01,39.0,211.0,222.0,600.0,483.0,246.0,31.0,21.0,3769.0,1664.0,206.0,1732.0,2082.0,0.2651724137931034,3.9836850505408767,0.0,60.0,61.0,7.0,16467.0,71.0,1908.0,0.0,0.0,0.0,3759.3333333333326
1,kaatji01,31.0,283.0,237.0,898.0,625.0,180.0,31.0,18.0,4620.0,1738.0,395.0,1083.0,2461.0,0.2721428571428572,3.452726068721948,116.0,128.0,122.0,6.0,19021.0,102.0,2038.0,0.0,0.0,0.0,4530.333333333334
2,johnto01,30.0,288.0,231.0,760.0,700.0,162.0,46.0,4.0,4783.0,1749.0,302.0,1259.0,2245.0,0.2675,3.341801712546882,102.0,187.0,98.0,16.0,19692.0,22.0,2017.0,0.0,0.0,0.0,4710.333333333334
3,ryanno01,27.0,324.0,292.0,807.0,773.0,222.0,61.0,3.0,3923.0,1911.0,321.0,2795.0,5714.0,0.20444444444444446,3.1932788711474194,78.0,277.0,158.0,33.0,22575.0,13.0,2178.0,0.0,0.0,0.0,5386.0
4,moyerja01,29.0,269.0,209.0,696.0,638.0,33.0,10.0,0.0,4231.0,1926.0,522.0,1155.0,2441.0,0.25846153846153846,4.254786450662739,69.0,57.0,146.0,12.0,17356.0,15.0,2076.0,73.0,61.0,0.0,4074.0
5,carltst01,31.0,329.0,244.0,741.0,709.0,254.0,55.0,2.0,4672.0,1864.0,414.0,1833.0,4136.0,0.2507407407407407,3.215435727063634,150.0,183.0,53.0,90.0,21683.0,13.0,2130.0,0.0,0.0,0.0,5217.333333333333
6,oroscje01,29.0,87.0,80.0,1252.0,4.0,0.0,0.0,144.0,1055.0,455.0,113.0,581.0,1179.0,0.21612000000000006,3.161348430262481,86.0,40.0,34.0,11.0,5460.0,501.0,512.0,2.0,6.0,0.0,1295.3333333333333
7,houghch01,27.0,216.0,216.0,858.0,440.0,107.0,13.0,61.0,3283.0,1582.0,383.0,1665.0,2362.0,0.22538461538461535,3.7455278849526485,44.0,179.0,174.0,42.0,16170.0,240.0,1807.0,0.0,0.0,0.0,3801.333333333333
8,mulhote01,32.0,124.0,142.0,685.0,332.0,46.0,10.0,5.0,2833.0,1262.0,293.0,681.0,1325.0,0.2676,4.4097321081920535,65.0,64.0,70.0,3.0,11060.0,128.0,1396.0,27.0,24.0,0.0,2575.666666666667
9,weathda01,34.0,73.0,88.0,964.0,69.0,0.0,0.0,75.0,1432.0,650.0,133.0,604.0,976.0,0.25879166666666664,4.2504238314361835,78.0,41.0,57.0,6.0,6071.0,304.0,711.0,55.0,23.0,0.0,1376.3333333333333
10,niekrph01,29.0,318.0,274.0,864.0,716.0,245.0,45.0,29.0,5044.0,2012.0,482.0,1809.0,3342.0,0.25269230769230766,3.3506445445013258,86.0,226.0,123.0,42.0,22677.0,83.0,2337.0,0.0,0.0,0.0,5404.333333333334
11,wilheho01,31.0,143.0,122.0,1070.0,52.0,20.0,5.0,227.0,1757.0,632.0,150.0,778.0,1610.0,0.21384615384615382,2.523140618068904,61.0,90.0,62.0,4.0,9164.0,651.0,773.0,0.0,0.0,0.0,2254.3333333333335
12,perryga01,28.0,314.0,265.0,777.0,690.0,303.0,53.0,11.0,4938.0,1846.0,399.0,1379.0,3534.0,0.2504,3.105227088654912,164.0,160.0,108.0,6.0,21953.0,33.0,2128.0,0.0,0.0,0.0,5350.333333333334
13,eckerde01,26.0,197.0,171.0,1071.0,361.0,100.0,20.0,390.0,3076.0,1278.0,347.0,738.0,2401.0,0.23500000000000001,3.5006594298468094,91.0,28.0,75.0,16.0,13534.0,577.0,1382.0,0.0,0.0,0.0,3285.6666666666665
14,suttodo01,27.0,324.0,256.0,774.0,756.0,178.0,58.0,5.0,4692.0,1914.0,472.0,1343.0,3574.0,0.2336,3.2610588754969396,102.0,112.0,82.0,21.0,21631.0,12.0,2104.0,0.0,0.0,0.0,5282.333333333333
15,morgami01,28.0,141.0,186.0,597.0,411.0,46.0,10.0,8.0,2943.0,1303.0,270.0,938.0,1403.0,0.2654782608695652,4.2300108212095715,77.0,105.0,73.0,5.0,11872.0,56.0,1431.0,11.0,6.0,0.0,2772.333333333333
16,reussje01,29.0,220.0,191.0,628.0,547.0,127.0,39.0,11.0,3734.0,1483.0,245.0,1127.0,1907.0,0.2648,3.637115087655554,118.0,107.0,59.0,23.0,15582.0,41.0,1700.0,0.0,0.0,0.0,3669.666666666667
17,maddugr01,27.0,355.0,227.0,744.0,740.0,109.0,35.0,0.0,4726.0,1756.0,353.0,999.0,3371.0,0.24124999999999996,3.1555407653910152,177.0,70.0,137.0,28.0,20421.0,3.0,1981.0,109.0,64.0,0.0,5008.333333333333
18,hoytwa01,29.0,237.0,182.0,674.0,423.0,226.0,26.0,52.0,4037.0,1500.0,154.0,1003.0,1206.0,0.2676,3.588198812793479,0.0,39.0,49.0,5.0,16123.0,175.0,1780.0,0.0,0.0,0.0,3762.3333333333335
19,darwida01,29.0,171.0,182.0,716.0,371.0,53.0,9.0,32.0,2951.0,1286.0,321.0,874.0,1942.0,0.2520833333333333,3.836685082872928,101.0,52.0,81.0,17.0,12716.0,171.0,1431.0,0.0,0.0,0.0,3016.6666666666665
20,niekrjo01,28.0,221.0,204.0,702.0,500.0,107.0,29.0,16.0,3466.0,1431.0,276.0,1262.0,1747.0,0.2584,3.5934709821428577,71.0,172.0,65.0,8.0,15166.0,93.0,1620.0,0.0,0.0,0.0,3583.9999999999995
21,martide01,25.0,245.0,193.0,692.0,562.0,122.0,30.0,8.0,3897.0,1643.0,372.0,1165.0,2149.0,0.2569565217391304,3.6970580881740145,71.0,89.0,122.0,30.0,16754.0,51.0,1835.0,0.0,0.0,0.0,3999.6666666666665
22,quinnja01,25.0,247.0,218.0,756.0,444.0,243.0,28.0,57.0,4238.0,1433.0,102.0,860.0,1329.0,1.0883333333333332,3.2897712779525548,0.0,59.0,94.0,5.0,16493.0,216.0,1835.0,0.0,0.0,0.0,3920.3333333333335
23,blylebe01,26.0,287.0,250.0,692.0,685.0,242.0,60.0,0.0,4632.0,1830.0,430.0,1322.0,3701.0,0.24458333333333335,3.3138832997987926,71.0,114.0,155.0,19.0,20491.0,3.0,2029.0,0.0,0.0,0.0,4970.0
24,johnsra05,26.0,303.0,166.0,618.0,603.0,100.0,37.0,2.0,3346.0,1513.0,411.0,1497.0,4875.0,0.2123636363636364,3.292842173142028,37.0,109.0,190.0,33.0,17067.0,7.0,1703.0,75.0,39.0,0.0,4135.333333333333
25,honeyri01,27.0,109.0,143.0,797.0,268.0,47.0,11.0,38.0,2183.0,893.0,185.0,657.0,1038.0,0.2704166666666667,3.720833333333333,81.0,45.0,50.0,23.0,9141.0,118.0,1034.0,0.0,0.0,0.0,2160.0
26,hawkila01,27.0,75.0,94.0,1042.0,98.0,2.0,0.0,127.0,1607.0,702.0,163.0,456.0,983.0,0.2565217391304348,4.305770104497955,35.0,70.0,21.0,7.0,6323.0,373.0,763.0,35.0,29.0,6.0,1467.3333333333335
27,wellsda01,27.0,239.0,157.0,660.0,489.0,54.0,12.0,13.0,3635.0,1578.0,407.0,719.0,2201.0,0.25999999999999995,4.129688863041582,65.0,101.0,83.0,17.0,14413.0,65.0,1702.0,46.0,36.0,0.0,3439.0
28,zachato01,29.0,186.0,191.0,533.0,409.0,186.0,24.0,22.0,3580.0,1295.0,119.0,914.0,720.0,0.32208333333333333,3.7280093826633967,0.0,38.0,41.0,15.0,13551.0,84.0,1552.0,0.0,0.0,0.0,3126.3333333333335
29,stantmi02,30.0,68.0,63.0,1178.0,1.0,0.0,0.0,84.0,1086.0,485.0,93.0,420.0,895.0,0.2530869565217392,3.9183123877917416,76.0,35.0,33.0,9.0,4762.0,363.0,523.0,21.0,24.0,0.0,1114.0
30,clemero02,24.0,354.0,184.0,709.0,707.0,118.0,46.0,0.0,4185.0,1707.0,363.0,1580.0,4672.0,0.21656521739130435,3.124677966101695,63.0,143.0,159.0,20.0,20240.0,0.0,1885.0,37.0,31.0,0.0,4916.666666666667
31,candejo01,27.0,177.0,122.0,600.0,356.0,54.0,13.0,29.0,2399.0,935.0,245.0,592.0,1673.0,0.25739130434782603,3.33179358585192,63.0,28.0,37.0,26.0,10366.0,82.0,1038.0,0.0,0.0,0.0,2525.666666666667
32,millebo04,32.0,69.0,81.0,694.0,99.0,7.0,0.0,51.0,1487.0,581.0,101.0,608.0,895.0,0.24478260869565216,3.3706489041684575,111.0,62.0,32.0,3.0,6623.0,290.0,679.0,0.0,0.0,0.0,1551.3333333333333
33,tananfr01,25.0,240.0,236.0,638.0,616.0,143.0,34.0,1.0,4063.0,1704.0,448.0,1255.0,2773.0,0.24869565217391298,3.6615996816553924,116.0,119.0,129.0,27.0,17641.0,10.0,1910.0,0.0,0.0,0.0,4188.333333333333
34,mcmahdo02,28.0,90.0,68.0,874.0,2.0,0.0,0.0,153.0,1054.0,431.0,105.0,579.0,1003.0,0.21391304347826087,2.9595625635808753,84.0,75.0,34.0,5.0,5503.0,506.0,482.0,0.0,0.0,0.0,1310.6666666666665
35,pennohe01,24.0,240.0,162.0,617.0,420.0,247.0,35.0,32.0,3900.0,1428.0,128.0,916.0,1227.0,0.27869565217391296,3.5983201119925337,0.0,65.0,36.0,6.0,15154.0,133.0,1692.0,0.0,0.0,0.0,3571.666666666667
36,grimebu01,28.0,270.0,212.0,616.0,497.0,314.0,35.0,18.0,4412.0,1638.0,148.0,1295.0,1512.0,0.2691304347826087,3.526794258373205,0.0,92.0,97.0,12.0,17959.0,94.0,2048.0,0.0,0.0,0.0,4180.000000000001
37,youngcy01,24.0,511.0,316.0,906.0,815.0,749.0,76.0,17.0,7092.0,2147.0,138.0,1217.0,2803.0,0.24869565217391304,2.6273114575779553,0.0,156.0,163.0,3.0,30058.0,84.0,3167.0,0.0,0.0,0.0,7354.666666666666
38,wynnea01,23.0,300.0,244.0,691.0,612.0,290.0,49.0,15.0,4291.0,1796.0,338.0,1775.0,2334.0,0.2478260869565217,3.541630148992113,36.0,51.0,64.0,2.0,19408.0,66.0,2037.0,0.0,0.0,0.0,4563.999999999999
39,ruffire01,24.0,273.0,225.0,624.0,536.0,335.0,45.0,16.0,4284.0,1833.0,254.0,1541.0,1987.0,0.25782608695652176,3.7976519337016574,0.0,46.0,58.0,7.0,18579.0,71.0,2117.0,0.0,0.0,0.0,4344.0
40,gossari01,24.0,124.0,107.0,1002.0,37.0,16.0,0.0,310.0,1497.0,605.0,119.0,732.0,1502.0,0.22869565217391308,3.0093957258658808,90.0,63.0,47.0,5.0,7506.0,681.0,670.0,0.0,0.0,0.0,1809.3333333333333
41,alexado01,27.0,194.0,174.0,561.0,464.0,98.0,18.0,3.0,3376.0,1406.0,324.0,978.0,1528.0,0.25652173913043486,3.7574977729387307,60.0,74.0,53.0,10.0,14162.0,56.0,1541.0,0.0,0.0,0.0,3367.666666666667
42,simmocu01,26.0,193.0,183.0,569.0,462.0,163.0,36.0,5.0,3313.0,1318.0,255.0,1063.0,1697.0,0.2734782608695653,3.542658038825286,62.0,39.0,53.0,4.0,14144.0,54.0,1551.0,0.0,0.0,0.0,3348.3333333333335
43,glavito02,22.0,305.0,203.0,682.0,682.0,56.0,25.0,0.0,4298.0,1734.0,356.0,1500.0,2607.0,0.24295238095238098,3.536102719033232,145.0,65.0,66.0,7.0,18604.0,0.0,1900.0,88.0,48.0,0.0,4413.333333333334
44,mcclubo01,25.0,68.0,57.0,698.0,73.0,12.0,1.0,52.0,1125.0,490.0,104.0,497.0,701.0,0.25363636363636366,3.806098964326813,39.0,29.0,34.0,30.0,5005.0,233.0,551.0,0.0,0.0,0.0,1158.6666666666665
45,hernali01,27.0,178.0,177.0,519.0,474.0,50.0,9.0,1.0,3525.0,1572.0,362.0,1066.0,1976.0,0.2595714285714286,4.436500470366886,86.0,41.0,78.0,13.0,13816.0,17.0,1686.0,155.0,100.0,0.0,3189.0
46,seaveto01,24.0,311.0,205.0,656.0,647.0,231.0,61.0,1.0,3971.0,1521.0,380.0,1390.0,3640.0,0.22500000000000006,2.8622107610816836,116.0,126.0,76.0,8.0,19369.0,6.0,1674.0,0.0,0.0,0.0,4782.666666666667
47,jonessa01,22.0,229.0,217.0,647.0,487.0,250.0,36.0,31.0,4084.0,1656.0,152.0,1396.0,1223.0,0.265,3.8382693793458666,0.0,73.0,68.0,5.0,16699.0,115.0,2007.0,0.0,0.0,0.0,3883.0
48,spahnwa01,23.0,363.0,245.0,750.0,665.0,382.0,63.0,29.0,4830.0,1798.0,434.0,1434.0,2583.0,0.2459090909090909,3.086008518212446,60.0,81.0,42.0,5.0,21547.0,68.0,2016.0,0.0,0.0,0.0,5243.666666666668
49,chenbr01,28.0,82.0,81.0,400.0,227.0,4.0,1.0,1.0,1578.0,786.0,257.0,546.0,1140.0,0.2703333333333333,4.617493472584856,40.0,30.0,45.0,3.0,6619.0,56.0,849.0,43.0,52.0,4.0,1532.0
50,rhodear01,24.0,87.0,70.0,900.0,61.0,5.0,3.0,33.0,1033.0,538.0,126.0,516.0,1152.0,0.22157142857142856,4.076901487510526,48.0,43.0,16.0,3.0,5007.0,161.0,560.0,21.0,12.0,0.0,1187.6666666666665
51,sadecra01,27.0,135.0,131.0,563.0,328.0,85.0,20.0,7.0,2456.0,1051.0,240.0,922.0,1614.0,0.2631818181818182,3.78259130898427,82.0,94.0,41.0,6.0,10694.0,75.0,1206.0,0.0,0.0,0.0,2500.666666666667
52,smoltjo01,23.0,213.0,155.0,723.0,481.0,53.0,16.0,154.0,3074.0,1284.0,288.0,1010.0,3084.0,0.2264761904761905,3.327382666282753,84.0,145.0,57.0,16.0,14271.0,204.0,1391.0,33.0,26.0,0.0,3472.9999999999995
53,mesajo01,25.0,80.0,109.0,1022.0,95.0,6.0,2.0,321.0,1629.0,750.0,151.0,651.0,1038.0,0.25215,4.358588032716315,57.0,75.0,55.0,5.0,6804.0,633.0,811.0,27.0,26.0,0.0,1548.6666666666665
54,oliveda02,24.0,118.0,98.0,766.0,229.0,11.0,4.0,7.0,2037.0,960.0,216.0,720.0,1259.0,0.2412,4.510179223942926,45.0,60.0,96.0,15.0,8346.0,121.0,1045.0,40.0,40.0,0.0,1915.6666666666667
55,gordoto01,23.0,138.0,126.0,890.0,203.0,18.0,4.0,158.0,1889.0,927.0,176.0,977.0,1928.0,0.23023809523809527,3.957779886148008,57.0,112.0,38.0,5.0,9058.0,347.0,1016.0,16.0,12.0,0.0,2108.0
56,mcdanli01,23.0,141.0,119.0,987.0,74.0,18.0,2.0,172.0,2099.0,821.0,172.0,623.0,1361.0,0.25499999999999995,3.4538797133063257,136.0,112.0,15.0,5.0,8971.0,577.0,934.0,0.0,0.0,0.0,2139.3333333333335
57,pizarju01,27.0,131.0,105.0,488.0,245.0,79.0,17.0,28.0,1807.0,776.0,201.0,888.0,1522.0,0.2468181818181818,3.433065705390792,67.0,65.0,41.0,2.0,8690.0,120.0,890.0,0.0,0.0,0.0,2034.333333333333
58,garbege01,25.0,96.0,113.0,931.0,9.0,4.0,0.0,218.0,1464.0,560.0,123.0,445.0,940.0,0.255,3.337748344370862,155.0,30.0,37.0,10.0,6327.0,609.0,654.0,0.0,0.0,0.0,1509.9999999999995
59,jacksgr01,24.0,86.0,75.0,692.0,83.0,16.0,5.0,79.0,1272.0,523.0,109.0,511.0,889.0,0.2552380952380952,3.464425907752699,71.0,44.0,21.0,9.0,5749.0,291.0,589.0,0.0,0.0,0.0,1358.6666666666665
60,burdele01,24.0,203.0,144.0,626.0,373.0,158.0,33.0,31.0,3186.0,1246.0,289.0,628.0,1074.0,0.28095238095238095,3.6559443599217567,63.0,23.0,56.0,7.0,12745.0,128.0,1400.0,0.0,0.0,0.0,3067.333333333333
61,smithle02,24.0,71.0,92.0,1022.0,6.0,0.0,0.0,478.0,1133.0,434.0,89.0,486.0,1251.0,0.22571428571428573,3.0294725956566704,100.0,47.0,10.0,4.0,5387.0,802.0,475.0,0.0,0.0,0.0,1289.3333333333333
62,rixeyep01,21.0,266.0,251.0,692.0,552.0,290.0,37.0,14.0,4633.0,1572.0,92.0,1082.0,1350.0,0.26904761904761904,3.147730643725897,0.0,97.0,76.0,10.0,18754.0,97.0,1986.0,0.0,0.0,0.0,4494.666666666667
63,farnsky01,26.0,43.0,66.0,893.0,26.0,1.0,1.0,57.0,944.0,468.0,132.0,412.0,963.0,0.2385238095238095,4.260283209710048,37.0,43.0,28.0,10.0,4281.0,293.0,509.0,33.0,29.0,3.0,988.6666666666665
64,timlimi01,24.0,75.0,73.0,1058.0,4.0,0.0,0.0,141.0,1168.0,486.0,118.0,377.0,872.0,0.24155000000000001,3.6318848602269584,72.0,31.0,47.0,3.0,5082.0,467.0,533.0,33.0,19.0,0.0,1204.3333333333333
65,merckke01,24.0,74.0,67.0,692.0,150.0,2.0,1.0,25.0,1307.0,612.0,154.0,607.0,917.0,0.22369999999999995,4.155935613682092,47.0,55.0,32.0,15.0,5792.0,157.0,676.0,17.0,8.0,0.0,1325.3333333333335
66,sprinru01,24.0,36.0,45.0,740.0,27.0,1.0,0.0,9.0,824.0,430.0,121.0,349.0,775.0,0.2411052631578947,4.519268197742312,33.0,39.0,35.0,0.0,3716.0,168.0,458.0,11.0,17.0,0.0,856.3333333333334
67,batismi01,24.0,102.0,115.0,658.0,248.0,11.0,5.0,41.0,2021.0,974.0,194.0,899.0,1250.0,0.2602,4.480831487476571,58.0,102.0,79.0,6.0,8643.0,164.0,1089.0,66.0,54.0,0.0,1956.3333333333335
68,leiteal01,23.0,162.0,132.0,419.0,382.0,16.0,10.0,2.0,2152.0,1010.0,198.0,1163.0,1974.0,0.23139999999999997,3.8017565872020076,53.0,63.0,117.0,20.0,10334.0,9.0,1101.0,57.0,28.0,0.0,2391.0
69,torremi01,24.0,185.0,160.0,494.0,458.0,117.0,15.0,0.0,3043.0,1340.0,223.0,1371.0,1404.0,0.27952380952380956,3.9618922470433633,84.0,103.0,59.0,11.0,13179.0,13.0,1501.0,0.0,0.0,0.0,3044.0000000000005
70,lyonste01,21.0,260.0,230.0,594.0,484.0,356.0,27.0,23.0,4489.0,1696.0,223.0,1121.0,1073.0,0.2723809523809524,3.6683489545782257,0.0,55.0,31.0,6.0,17846.0,92.0,2056.0,0.0,0.0,0.0,4161.000000000001
71,francjo01,21.0,90.0,87.0,1119.0,0.0,0.0,0.0,424.0,1166.0,400.0,81.0,495.0,975.0,0.23504999999999998,2.8900187316028902,78.0,54.0,22.0,9.0,5312.0,774.0,466.0,8.0,4.0,0.0,1245.6666666666665
72,reuscri01,23.0,214.0,191.0,557.0,529.0,102.0,26.0,5.0,3588.0,1330.0,221.0,935.0,2015.0,0.26428571428571435,3.373414748708314,117.0,89.0,88.0,10.0,14888.0,16.0,1494.0,0.0,0.0,0.0,3548.333333333333
73,wrighja01,23.0,97.0,130.0,719.0,248.0,6.0,3.0,2.0,2168.0,1088.0,200.0,978.0,1189.0,0.25305000000000005,4.807855973813421,73.0,87.0,155.0,13.0,9038.0,133.0,1208.0,57.0,45.0,7.0,2036.6666666666665
74,schilcu01,22.0,216.0,146.0,569.0,436.0,83.0,20.0,22.0,2998.0,1253.0,347.0,711.0,3116.0,0.23864999999999997,3.4581416743330267,43.0,72.0,52.0,8.0,13284.0,81.0,1318.0,50.0,28.0,0.0,3261.0
75,roberro01,23.0,286.0,245.0,676.0,609.0,305.0,45.0,25.0,4582.0,1774.0,505.0,902.0,2357.0,0.2566666666666666,3.405232475472771,69.0,33.0,54.0,3.0,19174.0,49.0,1962.0,0.0,0.0,0.0,4688.666666666667
76,alexape01,22.0,373.0,208.0,696.0,599.0,437.0,90.0,32.0,4868.0,1476.0,164.0,951.0,2198.0,0.2538095238095238,2.559537572254335,0.0,39.0,70.0,1.0,20928.0,80.0,1851.0,0.0,0.0,0.0,5190.0
77,johnswa01,21.0,417.0,279.0,802.0,666.0,531.0,110.0,34.0,4913.0,1424.0,97.0,1363.0,3509.0,0.22666666666666666,2.1668169522091976,0.0,155.0,203.0,4.0,23749.0,129.0,1902.0,0.0,0.0,0.0,5914.666666666667
78,rogerke01,22.0,219.0,156.0,762.0,474.0,36.0,9.0,28.0,3457.0,1568.0,339.0,1175.0,1968.0,0.23969999999999997,4.272910779168349,53.0,79.0,127.0,23.0,14280.0,133.0,1739.0,36.0,44.0,0.0,3302.6666666666665
79,griffcl01,22.0,237.0,146.0,453.0,372.0,337.0,22.0,6.0,3670.0,1246.0,76.0,774.0,955.0,0.3136842105263158,3.3121984838042726,0.0,57.0,102.0,3.0,1366.0,78.0,1852.0,0.0,0.0,0.0,3385.666666666667
80,klinero01,24.0,114.0,144.0,736.0,203.0,44.0,8.0,108.0,2113.0,866.0,218.0,731.0,989.0,0.2715000000000001,3.7507218479307016,118.0,59.0,33.0,7.0,8868.0,338.0,991.0,0.0,0.0,0.0,2078.0000000000005
81,amesre01,23.0,183.0,167.0,533.0,367.0,209.0,26.0,36.0,2896.0,934.0,42.0,1034.0,1702.0,0.246,2.628517823639775,0.0,156.0,64.0,2.0,13080.0,115.0,1311.0,0.0,0.0,0.0,3198.0
82,doteloc01,26.0,59.0,50.0,758.0,34.0,0.0,0.0,109.0,765.0,399.0,117.0,412.0,1143.0,0.21825,3.7760252365930604,39.0,46.0,41.0,4.0,4024.0,305.0,431.0,33.0,31.0,0.0,950.9999999999999
83,frymawo01,22.0,141.0,155.0,625.0,322.0,68.0,27.0,58.0,2367.0,1010.0,187.0,890.0,1587.0,0.269,3.7696986452861494,79.0,68.0,68.0,16.0,10291.0,160.0,1136.0,0.0,0.0,0.0,2411.333333333333
84,faberre01,20.0,254.0,213.0,669.0,483.0,273.0,29.0,28.0,4106.0,1430.0,111.0,1213.0,1471.0,0.26400000000000007,3.1492659053833605,0.0,52.0,103.0,2.0,17360.0,134.0,1813.0,0.0,0.0,0.0,4086.666666666667
85,jenkife01,21.0,284.0,226.0,664.0,594.0,267.0,49.0,7.0,4142.0,1669.0,484.0,997.0,3192.0,0.23899999999999996,3.3375055547326324,116.0,62.0,84.0,18.0,18400.0,37.0,1853.0,0.0,0.0,0.0,4500.666666666666
86,luquedo01,20.0,194.0,179.0,550.0,365.0,206.0,26.0,28.0,3231.0,1161.0,113.0,918.0,1130.0,0.251,3.24469516613187,0.0,50.0,26.0,5.0,13470.0,128.0,1412.0,0.0,0.0,0.0,3220.3333333333335
87,hardeme01,20.0,223.0,186.0,582.0,433.0,181.0,25.0,23.0,3706.0,1447.0,161.0,1118.0,1160.0,0.27549999999999997,3.8008561144080155,0.0,33.0,59.0,2.0,14862.0,95.0,1714.0,0.0,0.0,0.0,3426.333333333334
88,dicksmu01,22.0,172.0,181.0,625.0,338.0,149.0,27.0,23.0,3029.0,1240.0,302.0,1058.0,1281.0,0.258,3.65621928579229,18.0,34.0,37.0,2.0,12936.0,147.0,1431.0,0.0,0.0,0.0,3052.3333333333335
89,embreal01,24.0,39.0,45.0,882.0,4.0,0.0,0.0,25.0,744.0,395.0,95.0,293.0,691.0,0.24405555555555555,4.5930232558139545,35.0,24.0,20.0,3.0,3318.0,217.0,429.0,17.0,30.0,0.0,773.9999999999999
90,hernaro01,23.0,67.0,71.0,1010.0,3.0,0.0,0.0,326.0,1002.0,411.0,96.0,462.0,945.0,0.23752631578947372,3.4527069072806476,53.0,50.0,35.0,1.0,4632.0,667.0,475.0,40.0,9.0,0.0,1071.3333333333333
91,schatda01,25.0,69.0,68.0,504.0,121.0,18.0,4.0,10.0,1257.0,548.0,128.0,475.0,748.0,0.264,3.7448747152619584,64.0,56.0,23.0,5.0,5569.0,117.0,617.0,0.0,0.0,0.0,1317.0000000000002
92,leonadu02,20.0,191.0,181.0,640.0,374.0,192.0,30.0,44.0,3304.0,1162.0,158.0,737.0,1170.0,0.25650000000000006,3.2495080269290533,0.0,97.0,56.0,6.0,13487.0,171.0,1432.0,0.0,0.0,0.0,3218.3333333333326
93,osteecl01,22.0,196.0,195.0,541.0,488.0,140.0,40.0,1.0,3471.0,1268.0,249.0,940.0,1612.0,0.2495,3.297948174549658,93.0,67.0,45.0,6.0,14433.0,24.0,1435.0,0.0,0.0,0.0,3460.333333333333
94,suppaje01,23.0,140.0,146.0,448.0,417.0,16.0,5.0,0.0,2843.0,1328.0,337.0,871.0,1390.0,0.2741111111111111,4.7005768222338755,58.0,89.0,94.0,6.0,11139.0,16.0,1451.0,100.0,64.0,0.0,2542.6666666666665
95,reedro01,21.0,146.0,140.0,751.0,236.0,55.0,8.0,103.0,2374.0,953.0,182.0,633.0,1481.0,0.24600000000000008,3.461724741019777,124.0,72.0,50.0,1.0,10305.0,300.0,1084.0,0.0,0.0,0.0,2477.6666666666665
96,johnssy01,21.0,112.0,117.0,542.0,210.0,82.0,11.0,43.0,2290.0,977.0,173.0,488.0,920.0,0.267,4.060181622287209,0.0,22.0,48.0,3.0,9124.0,201.0,1099.0,0.0,0.0,0.0,2165.6666666666665
97,plesada01,22.0,65.0,71.0,1064.0,14.0,0.0,0.0,158.0,977.0,433.0,105.0,402.0,1041.0,0.20678947368421055,3.6352611940298507,54.0,41.0,17.0,10.0,4539.0,422.0,478.0,8.0,3.0,0.0,1072.0
98,fitzsfr01,21.0,217.0,146.0,513.0,426.0,186.0,29.0,13.0,3335.0,1257.0,186.0,846.0,870.0,0.2705000000000001,3.5093578740564575,0.0,58.0,33.0,3.0,13570.0,64.0,1505.0,0.0,0.0,0.0,3223.6666666666665
99,mitchcl01,22.0,125.0,139.0,390.0,278.0,145.0,12.0,9.0,2613.0,1016.0,116.0,624.0,543.0,0.35250000000000004,4.124492557510149,0.0,38.0,52.0,4.0,9686.0,77.0,1215.0,0.0,0.0,0.0,2217.0
100,koosmje01,21.0,222.0,209.0,612.0,527.0,140.0,33.0,17.0,3635.0,1433.0,290.0,1198.0,2556.0,0.2495,3.3591769404410488,121.0,89.0,71.0,29.0,15996.0,43.0,1608.0,0.0,0.0,0.0,3839.3333333333335
101,drabomo01,23.0,88.0,105.0,589.0,154.0,33.0,6.0,55.0,1441.0,676.0,182.0,702.0,1162.0,0.23349999999999999,3.707495429616088,62.0,53.0,63.0,5.0,7005.0,220.0,758.0,0.0,0.0,0.0,1641.0
102,sandesc01,21.0,163.0,143.0,472.0,407.0,43.0,14.0,5.0,2590.0,1093.0,297.0,625.0,1611.0,0.2625,3.8400780741704614,51.0,39.0,43.0,22.0,10709.0,18.0,1209.0,0.0,0.0,0.0,2561.666666666667
103,klippjo01,22.0,101.0,118.0,711.0,161.0,37.0,6.0,66.0,1915.0,927.0,203.0,978.0,1158.0,0.251,4.240047433508385,70.0,97.0,70.0,6.0,8656.0,275.0,1059.0,0.0,0.0,0.0,1967.6666666666667
104,seaneru01,23.0,41.0,30.0,544.0,0.0,0.0,0.0,12.0,515.0,258.0,58.0,285.0,574.0,0.23421052631578948,4.102473498233215,28.0,48.0,15.0,1.0,2477.0,159.0,285.0,10.0,13.0,0.0,566.0
105,stalege01,24.0,134.0,111.0,640.0,186.0,58.0,9.0,61.0,2070.0,814.0,187.0,529.0,727.0,0.2989473684210527,3.696888141295206,37.0,27.0,63.0,2.0,8398.0,246.0,946.0,0.0,0.0,0.0,1981.6666666666665
106,fasseje01,22.0,121.0,124.0,720.0,242.0,17.0,2.0,25.0,2083.0,929.0,214.0,724.0,1643.0,0.2167222222222222,4.111293230617932,50.0,86.0,37.0,8.0,8810.0,146.0,1042.0,31.0,17.0,0.0,2033.6666666666665
107,swindgr01,21.0,123.0,122.0,664.0,269.0,40.0,12.0,7.0,2313.0,957.0,262.0,501.0,1542.0,0.248,3.856567164179105,34.0,30.0,21.0,12.0,9301.0,93.0,1053.0,7.0,6.0,0.0,2233.333333333333
